content,read,time,class_label
买点603178,173,2021/9/23 14:46,Positive
地量地价,136,2021/9/23 14:58,Neutral
今日2900，减半。昨天有个人跟我搞赌博，不好意思我不,222,2021/9/23 15:00,Negative
怎么设字体颜色[大哭][大哭][大哭][大哭],163,2021/9/24 9:31,Neutral
又是割韭菜的一天，,186,2021/9/24 9:31,Negative
经典抄底时间,1126,2021/9/24 9:32,Positive
啥时候来一个跌停啊,158,2021/9/24 9:36,Negative
国庆节连白酒都被打击了，今年没戏了，抓紧撤了。,261,2021/9/24 9:37,Negative
一步一台阶，阴跌,186,2021/9/24 9:38,Negative
4000股票仍然有400红盘[呲牙],161,2021/9/24 9:40,Positive
手外围的影响，实在是意外,195,2021/9/24 9:41,Neutral
[卖出][空仓][卖出][空仓][卖出][空仓][卖出][空仓][,175,2021/9/24 9:41,Negative
现金为王,167,2021/9/24 9:46,Negative
哈哈哈，农民种田绿油油,176,2021/9/24 9:48,Negative
3206、3206、3206[鼓掌],160,2021/9/24 9:49,Neutral
买在了2800点，套在了3300点！,170,2021/9/24 9:50,Negative
呵呵！指数下跌不到1个点，可二市90%以上的股票下跌,182,2021/9/24 9:51,Negative
应该暂时跌到头了！,158,2021/9/24 9:53,Negative
牛市果然厉害啊,227,2021/9/24 9:55,Positive
小散们都在跑！,137,2021/9/24 9:56,Negative
跟着大跌每次都挺灵验,158,2021/9/24 9:57,Negative
空仓的我，瑟瑟瑟发抖,172,2021/9/24 9:57,Negative
人要脸，树要皮，电线杆子要水泥,134,2021/9/24 9:58,Neutral
撤退,165,2021/9/24 9:58,Negative
半小时600亿的下跌，全天2000多亿的下跌，太吓人了？,151,2021/9/24 9:58,Negative
中信证券：9月中下旬，大盘会上涨，开启慢牛之路，大,706,2021/9/24 9:59,Positive
今天跌个2、300点可好。,150,2021/9/24 10:00,Negative
跟着跌走,128,2021/9/24 10:05,Negative
这周不要反弹，跌透了好好涨吧！[鼓掌][鼓掌],140,2021/9/24 10:06,Negative
目标重回2500,143,2021/9/24 10:06,Negative
让暴风雨来得吏猛烈些吧！,158,2021/9/24 10:06,Negative
大盘来波暴涨，向国庆献礼！,149,2021/9/24 10:06,Positive
开启千年牛,143,2021/9/24 10:08,Positive
未来一个月还得跌150点！[想一下],219,2021/9/24 10:09,Negative
伪专家又出坏主意了  专坑股民,199,2021/9/24 10:09,Negative
听人说什么技术，3248强支撑，想多了，继续看跌,197,2021/9/24 10:10,Negative
完蛋了，又暴跌[哭][哭][哭][哭],173,2021/9/24 10:12,Negative
连亏8天创记录,140,2021/9/24 10:14,Negative
让暴风雨来得更猛烈些吧，[卖出][空仓][下跌][下跌][,150,2021/9/24 10:16,Negative
空仓的现在就比耐心了[呲牙]管住手不然补完又被套,275,2021/9/24 10:16,Negative
A股最终还是没有结果！,146,2021/9/24 10:17,Neutral
我走了兄弟们别想我了,174,2021/9/24 10:18,Negative
这是一个被玩坏了的游戏,157,2021/9/24 10:22,Negative
最好跌到3150点等着,137,2021/9/24 10:25,Negative
国庆长假前都不会升。全部出来吧。,142,2021/9/24 10:25,Negative
不给别人走不形吗，走出自己的个性。,125,2021/9/24 10:27,Neutral
牛市来了，快跑啊,152,2021/9/24 10:28,Negative
百度和头条天天叫嚣股票的网页不见了呢？看来大盘很危,147,2021/9/24 10:29,Neutral
这两个月出手80%概率都亏损,163,2021/9/24 10:31,Negative
礼拜五清仓大处理，持币过节安全,137,2021/9/24 10:32,Negative
这个破股市保险和券商都带不动了,142,2021/9/24 10:36,Negative
横盘俩多月筹码派发结束,168,2021/9/24 10:37,Positive
抄底抄底抄底，3200了。哎,275,2021/9/24 10:38,Positive
150,135,2021/9/24 10:38,Neutral
完了完了完了完了完了完了完了完了，跟跌不跟涨，有出,134,2021/9/24 10:40,Negative
今天不敢看资金，割吧,160,2021/9/24 10:42,Negative
跌的好,125,2021/9/24 10:44,Negative
这行情还能红着走，满足$上证指数(SH000001)$$恺英网,969,2021/9/24 10:46,Positive
什么时候能停下来下跌的脚步。,297,2021/9/24 10:49,Negative
大盘3200附近止跌可以建仓，今天北向流出80亿，没有止,143,2021/9/24 10:50,Negative
梦若神机哥妙算高手！,155,2021/9/24 10:52,Neutral
又股灾了,134,2021/9/24 10:52,Negative
上证指数狂泻四十多点,129,2021/9/24 10:53,Negative
一片绿，真的是大牛市！！！,325,2021/9/24 10:53,Negative
什么时候卖都是对的。,234,2021/9/24 10:55,Positive
市场低迷，如果指数跌破3200那就可以割肉止损了[大笑],133,2021/9/24 10:55,Neutral
看这意思难道要放量下跌了[为什么],137,2021/9/24 10:58,Negative
明天继续跌，下周还要去补缺口。,125,2021/9/24 10:59,Negative
快打120,104,2021/9/24 10:59,Negative
下跌风暴,114,2021/9/24 10:59,Negative
别怕，马上反弹，千万别割肉，我先割了，你们要相信市,87,2021/9/24 11:02,Negative
这么明显的出货行情，散户扛住让机构跑？先出来不香吗,140,2021/9/24 11:02,Negative
不能再跌了,289,2021/9/24 11:03,Negative
还抄底，赶紧跑吧,126,2021/9/24 11:07,Negative
炒股炒的就是国运，希望不要软了,125,2021/9/24 11:08,Neutral
死于抄底，毁于满仓。,245,2021/9/24 11:08,Negative
哦！又是V型反转？慢点买入，12月上5000点？？,113,2021/9/24 11:12,Positive
这就是最后一跌了[想一下],493,2021/9/24 11:14,Negative
刚买韭菜回来，睒眼大盘，什么情况跌这么多。下午大V,144,2021/9/24 11:16,Negative
真香，害人的股市,127,2021/9/24 11:18,Neutral
满仓被套,136,2021/9/24 11:19,Negative
要是跌破3200就满仓抄底，不持币过节了。砸吧！,131,2021/9/24 11:19,Negative
百亿蒸发 不心疼吗 劵商投资者 百亿蒸发 不心疼吗 劵,139,2021/9/24 11:20,Neutral
齐了怪了！牛市来了！！！一片吗声！！！！,235,2021/9/24 11:20,Negative
开始暴跌,125,2021/9/24 11:24,Negative
泥沙俱下，一泻千里；道路坎坷，前途光明！,133,2021/9/24 11:26,Negative
是谁在做空,122,2021/9/24 11:26,Negative
这盛世如你所愿,138,2021/9/24 11:26,Neutral
每次放假前都这熊样子，节前节后波动大,192,2021/9/24 13:05,Neutral
价值投资，长期投资,139,2021/9/24 13:08,Neutral
大家都要有感恩的心,187,2021/9/24 13:11,Neutral
这还不如2800，好多股几近腰斩了！,135,2021/9/24 13:12,Negative
继3280后，3255又成为近期强阻力位。逃吧。不砸到底春,154,2021/9/24 13:16,Negative
中国牛市是真牛！,154,2021/9/24 13:21,Positive
跟跌不跟涨的家伙,150,2021/9/24 13:22,Negative
我清仓了你想怎样都行,225,2021/9/24 13:23,Negative
证券保险护盘，2点半跳水大队上班干活！,189,2021/9/24 13:24,Negative
明天探底回升满仓抄底,251,2021/9/24 13:28,Positive
伟大复兴！,133,2021/9/24 13:29,Positive
跌跌不休，啥时候才是出头日啊！,154,2021/9/24 13:29,Negative
过一会儿大盘会跌下去,174,2021/9/24 13:35,Negative
吹牛的牛要入水了,241,2021/9/24 13:37,Negative
完美了？跌成熊猫了,229,2021/9/24 13:38,Negative
茅台酱油指数必定大跌,156,2021/9/24 13:40,Negative
3222.22一波强反弹,140,2021/9/24 13:43,Neutral
一路向下走,136,2021/9/24 13:43,Negative
三百家上涨赚钱太难了,225,2021/9/24 13:44,Neutral
快点在多跌点，继续继续加油跌,281,2021/9/24 13:44,Negative
涨一点要万亿资金，跌下来只要百亿，散户为主的市场斗,181,2021/9/24 13:44,Neutral
独领风骚。跟跌不跟涨[赞][赞][赞],226,2021/9/24 13:45,Negative
加油大A胜利了,135,2021/9/24 13:46,Positive
牛市牛市牛市，金九银十！哈哈哈哈哈哈,172,2021/9/24 13:47,Positive
原来大涨就是逃命机会,147,2021/9/24 13:48,Negative
老婆指着暴跌跟我说，怕个啥？就你那几万块钱？跌没了,254,2021/9/24 13:48,Negative
下半年已经没有行情了，都散了吧!,152,2021/9/24 13:49,Negative
老乡，老……，唉，等等……,226,2021/9/24 13:50,Negative
300034，我把一堆钱放你面前你不拿，怪我哦[大笑][大,319,2021/9/24 13:51,Neutral
就是现在，满仓买进,161,2021/9/24 13:51,Positive
加仓抄底,141,2021/9/24 13:55,Positive
开始冲,165,2021/9/24 13:58,Positive
动起来吧,179,2021/9/24 14:00,Positive
上证最低收在3222，与9月11号的低点3220擦肩而过。如,794,2021/9/24 14:03,Neutral
券商已失去临头羊的位子了,176,2021/9/24 14:06,Neutral
唉,184,2021/9/24 14:07,Negative
买钢铁煤矿吧，抗跌,183,2021/9/24 14:13,Neutral
3152缺口必补！！！！,132,2021/9/24 14:14,Negative
快放量了,194,2021/9/24 14:15,Positive
3150点进行中。周线两阴夹一阳，量能缩。,202,2021/9/24 14:15,Negative
轻点吧，你才三千多一点啊,398,2021/9/24 14:19,Negative
请赐我一跌停！人生起浮才会圆满！,158,2021/9/24 14:21,Negative
大家准备，现在是过山车，下……,134,2021/9/24 14:25,Neutral
进入中国股市就是一生最大的错误,138,2021/9/24 14:27,Negative
主力跑了100亿，明天还得跌,146,2021/9/24 14:29,Negative
莫急莫慌莫害怕，有大神在有黑嘴在,142,2021/9/24 14:36,Negative
奇葩的中国股市,146,2021/9/24 14:41,Neutral
为什么不砸，难道3222.26点就止跌吗？,163,2021/9/24 14:42,Negative
发行发行再发行，无药能治？,153,2021/9/24 14:46,Neutral
跳了一天，大A您辛苦了,134,2021/9/24 14:52,Negative
别装了，赶紧把低点破了，遮羞布撕掉,161,2021/9/24 14:53,Negative
全跌停，太好了，天天绿吧,214,2021/9/24 14:53,Negative
明天低开1500个点。,135,2021/9/24 14:54,Negative
下周三清仓,169,2021/9/24 14:54,Negative
现在没有票可买了，买啥都跌！嘿嘿,155,2021/9/24 14:55,Negative
开开心心过中秋，庆国庆！,177,2021/9/24 14:55,Neutral
10牛市？,179,2021/9/24 14:56,Neutral
机会是跌出来的，跌多几天吧,169,2021/9/24 14:59,Negative
指数高开了舅舅问你问何不涨,190,2021/9/25 9:33,Positive
真棒，今天又要砸盘了吗,200,2021/9/25 9:33,Negative
又泄了,163,2021/9/25 9:34,Negative
又是保指数的一天，又要跳水了。,182,2021/9/25 9:34,Negative
不求你大涨，都在看你脸色。你就静止不动吧,157,2021/9/25 9:37,Neutral
现在热点为高级过节用的各类商品，也就是节日商品理论,170,2021/9/25 9:42,Neutral
高开已经验证,168,2021/9/25 9:43,Positive
永远的低走,241,2021/9/25 9:44,Negative
市场无情[大笑],170,2021/9/25 9:46,Neutral
啥时候都是低走,161,2021/9/25 9:47,Negative
开盘不到半小时就绿了哈哈,177,2021/9/25 9:52,Negative
万亿来了都搞不动你,202,2021/9/25 10:00,Neutral
赶紧补缺口呀,208,2021/9/25 10:02,Negative
这样的吊红盘不要也罢,148,2021/9/25 10:04,Positive
最怕高开。必低走,138,2021/9/25 10:04,Negative
完了，彻底玩了,168,2021/9/25 10:08,Negative
贝因美今天股市有异常,280,2021/9/25 10:10,Neutral
拉券商，下午砸盘大跌！,149,2021/9/25 10:12,Negative
缩量、观望！,154,2021/9/25 10:12,Neutral
看看跌停榜还有谁敢买的,155,2021/9/25 10:15,Negative
证券装逼拉指数，下午又是反手杀！,201,2021/9/25 10:17,Positive
复星医药出7946万,195,2021/9/25 10:18,Neutral
人间大炮发射，来的有点晚。,260,2021/9/25 10:18,Neutral
家用电器蓝筹股放巨量，要起飞了。[偷笑],189,2021/9/25 10:21,Positive
券商又在使坏，骗散户进场,168,2021/9/25 10:22,Negative
券商拉指数，明显没后劲。出了一只涨停板，其他的完全,206,2021/9/25 10:28,Positive
完了，又是券商！,135,2021/9/25 10:32,Negative
看到券商拉个股果断出货[想一下],146,2021/9/25 10:33,Negative
今天抢反弹的下午会不会被埋,153,2021/9/25 10:34,Negative
筹码基本上都松了[鼓掌][鼓掌][鼓掌],145,2021/9/25 10:34,Positive
护盘大军还有几分钟要撤退了，剩下的自求多福吧,185,2021/9/25 10:35,Negative
上午买的绝大部分都套进去！,145,2021/9/25 10:36,Negative
发新股,144,2021/9/25 10:37,Neutral
散户多是造成股市站不起来了的重要原因,165,2021/9/25 10:37,Neutral
一切都是为了资本家利益着想。,229,2021/9/25 10:40,Neutral
只想知道什么时候砸绿[大笑],160,2021/9/25 10:41,Negative
资金全部跑完了，玩个屁,151,2021/9/25 10:41,Negative
一切上涨都是拉高出货,158,2021/9/25 10:42,Negative
快点杀这么墨迹,165,2021/9/25 10:42,Negative
大盘咋看都是还要下的了，马上快放假了，大资金也是跑,175,2021/9/25 10:46,Negative
A股长期看没希望,198,2021/9/25 10:46,Neutral
国庆中秋，股市上班时间怎么安排的？,377,2021/9/25 10:47,Neutral
再跌1000点还是那些票，套的深给孙子留着，也算资产。,148,2021/9/25 10:50,Negative
顶起来，下午继续大阴,164,2021/9/25 10:56,Negative
我就知道今天会跌，虽然昨天清仓的票今天冲高了，但不,189,2021/9/25 10:56,Negative
想破分分钟，就是让你有幻想，不然你怎么慢慢上当呢,147,2021/9/25 10:57,Negative
3150---3200区域，就逐渐加满仓。,155,2021/9/25 10:57,Positive
兄弟们回来拉券商股，银行股，保险股，护盘开始,161,2021/9/25 10:57,Positive
个股大比拼开始，看谁帅先创新新低。,177,2021/9/25 11:00,Negative
上证又到了吓唬人的阶段了！,177,2021/9/25 11:03,Neutral
猪市!猪市!杀猪市!,198,2021/9/25 11:03,Negative
又玩冲高回落啊，然后下跌成绿的,145,2021/9/25 11:04,Negative
把11号底给破了，下午不会跳水吧,230,2021/9/25 11:13,Negative
要重回3000点了？大a只配3000点？,283,2021/9/25 11:18,Negative
一路跌跌跌不休不可抄底小心抄在高位,197,2021/9/25 11:23,Negative
午后会跳海吗……,207,2021/9/25 11:27,Negative
天天被北向资金牵着鼻子走,146,2021/9/25 11:27,Neutral
不要着急一直上不去还是要跌下来的，到3200以下再看吧,156,2021/9/25 11:28,Negative
早上进去的成功站岗,142,2021/9/25 11:28,Positive
尾盘啦点指数,142,2021/9/25 11:29,Positive
马上大红大阳线，小散冲鸭。,167,2021/9/25 13:04,Positive
个股就象这连绵下不停的阴雨一样不停的往下跌一路创新,197,2021/9/25 13:05,Negative
这么早就拉起来了呀？,181,2021/9/25 13:08,Positive
看涨，猛涨啊。。。。。。。。，，，，,179,2021/9/25 13:12,Positive
兄弟，挺起你的脊梁，做回男人！,236,2021/9/25 13:12,Positive
交易，利亚德之前赚了没走，预期太好，目前亏损，继续,180,2021/9/25 13:12,Neutral
目前两市成交量才不到4000亿？？,262,2021/9/25 13:14,Neutral
绿绿,184,2021/9/25 13:14,Negative
君子不立于危墙之下,174,2021/9/25 13:17,Negative
a股真垃圾，一天亏几千涨的时候才几百。跌4天涨一天还,185,2021/9/25 13:21,Negative
下来吧，别墨迹了，直接破3200吧,246,2021/9/25 13:22,Negative
习惯性下午跳水,126,2021/9/25 13:24,Negative
3200必破！,141,2021/9/25 13:25,Negative
一摊死水,180,2021/9/25 13:27,Neutral
主力再不出来就要倒闭了。,198,2021/9/25 13:28,Neutral
呵呵，跳水运动员已经打卡,168,2021/9/25 13:33,Negative
买股票了哈哈,141,2021/9/25 13:37,Positive
节后再来吧，节前没希望，撤,144,2021/9/25 13:38,Negative
节前就这样子了，没人愿意做多了，,261,2021/9/25 13:38,Neutral
小心尾市跳水加速！,162,2021/9/25 13:38,Negative
失守3200,157,2021/9/25 13:38,Negative
解套永不进股市了 伤身伤财 再涨也不稀罕,1303,2021/9/25 13:40,Negative
天下第一大校花,155,2021/9/25 13:41,Neutral
这就是我们的盘子,186,2021/9/25 13:49,Neutral
看到你一如既往的稳稳的跌下来，我就放心了。要不跑，,209,2021/9/25 13:50,Negative
我还是决定先卖后买。玛德被折磨死了。,188,2021/9/25 13:52,Positive
你是震荡，把劳资的全震下来,178,2021/9/25 13:54,Negative
投资更需要理论。,188,2021/9/25 13:54,Neutral
假指数，指数没有跌几个点，各股跌成了,233,2021/9/25 13:55,Negative
走弹幕。,172,2021/9/25 13:57,Neutral
2点快到了！第一波开始！,154,2021/9/25 13:58,Positive
马上要到十月一和中国传统佳节八月十五中秋节了，以往,220,2021/9/25 14:11,Neutral
本打算买银行打新，不知不觉中成了这个样了[哭][哭][,246,2021/9/25 14:13,Neutral
看2点半的表演了,155,2021/9/25 14:14,Neutral
有种砸到收盘,369,2021/9/25 14:18,Negative
一个月后会发现，现在的筹码真便宜啊，带血的,148,2021/9/25 14:20,Positive
不是说改变牛短熊长了吗？,175,2021/9/25 14:20,Neutral
最后半小时雄起，已经六成仓,128,2021/9/25 14:21,Positive
不会又要跳水了吧，有没有公德心啊，还让不让人活了..,117,2021/9/25 14:21,Negative
过完整个夏天股市并没有好一些开车行驶在公路无际无边,206,2021/9/25 14:21,Neutral
券商再不护盘，A古就要玩完了,156,2021/9/25 14:21,Negative
